,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapping - ArchivesSpace Resource record SECTION,Resource Identifying Information,Resource Identifying Information,Resource Identifying Information,Archival Object Context Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Dates,Dates,Dates,Dates,Dates,Dates,Dates (2),Dates (2),Dates (2),Dates(2),Dates (2),Dates (2),Dates (3),Dates (3),Dates (3),Dates(3),Dates (3),Dates (3),Dates (4),Dates (4),Dates (4),Dates(4),Dates (4),Dates (4),Dates (5),Dates (5),Dates (5),Dates(5),Dates 53),Dates (5),Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,
,,mt839rq8746,,xp265tn9789,"Official Commission Transcript, Rudolf KUEHN, 10 July 1946",H-1032,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-10,,single,1946-07-10,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),51 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xp265tn9789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-29, (b) Mimeograph, pp. 2739-2759",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vn040kd5108,"Official Commission Transcript, Eduard KUEHL, 1 July 1946",H-1033,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-01,,single,1946-07-01,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),28 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vn040kd5108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-14, (b) Mimeograph, pp. 2760-2772",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vj286jr3896,"Official Commission Transcript, Friedrich KLAEHN, 8 July 1946",H-1034,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-08,,single,1946-07-08,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),57 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vj286jr3896,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-30, (b) Mimeograph, pp. 2773-2798",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xz437mf4069,"Official Commission Transcript, Political Leaders Affidavits, 16 July 1946",H-1035,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-16,,single,1946-07-16,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),71 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xz437mf4069,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-40, (b) Mimeograph, pp. 2799-2828",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,mb570wc7987,"Official Commission Transcript, SA Affidavits, 20 July 1946",H-1036,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-20,,single,1946-07-20,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),54 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/mb570wc7987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-31, (b) Mimeograph, pp. 2829-2850",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bx120pk9828,"Official Commission Transcript, Theo HUPFAUER, 11 July 1946",H-1037,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-11,,single,1946-07-11,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),89 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bx120pk9828,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-49, (b) Mimeograph, pp. 2851-2889",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ft963kv2327,"Official Commission Transcript, von ROEDERN, 2 July 1946",H-1038,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-02,,single,1946-07-02,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),61 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ft963kv2327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-31, (b) Mimeograph, pp. 2890-2917",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yy754vt7042,"Official Commission Transcript, Albert HOFFMANN, 3 July 1946",H-1039,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-03,,single,1946-07-03,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),94 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yy754vt7042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-52, (b) Mimeograph, pp. 2918-2958",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,gk203xt1798,"Official Commission Transcript, Kurt WOLF, 22 July 1946",H-1040,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-22,,single,1946-07-22,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),42 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/gk203xt1798,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-23, (b) Mimeograph, pp. 2959-2976",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vc224xz4349,"Official Commission Transcript, Gestapo Affidavits, 19 July 1946",H-1041,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-19,,single,1946-07-19,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),39 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vc224xz4349,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-21, (b) Mimeograph, pp. 2977-2993",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bh442zq5141,"Official Commission Transcript, Franz BOCK, 9 July 1946",H-1042,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-09,,single,1946-07-09,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),87 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bh442zq5141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-49, (b) Mimeograph, pp. 2994-3030",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xh364nv6687,"Official Commission Transcript, Karl O. von der BORCH, 9 July 1946",H-1043,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-09,,single,1946-07-09,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),35 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xh364nv6687,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-18, (b) Mimeograph, pp. 3031-3046",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,gf713xs7744,"Official Commission Transcript, SD Affidavits, 23 July 1946",H-1044,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-23,,single,1946-07-23,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),52 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/gf713xs7744,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-27, (b) Mimeograph, pp. 3047-3069",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yx562hk4910,"Official Commission Transcript, Gestapo Affidavits, 9 July 1946",H-1045,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-09,,single,1946-07-09,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),45 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yx562hk4910,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-24, (b) Mimeograph, pp. 3070-3088",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pr717bc9397,"Official Commission Transcript, SS Affidavits, 17 July 1946",H-1046,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-17,,single,1946-07-17,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),81 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pr717bc9397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-46, (b) Mimeograph, pp. 3089-3123",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kf190yh4537,"Official Commission Transcript, SS Affidavits, 13 July 1946",H-1047,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-13,,single,1946-07-13,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),61 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kf190yh4537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-31, (b) Mimeograph, pp. 3124-3152",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,hb659fr5854,"Official Commission Transcript, Gestapo Affidavits, 27 July 1946",H-1048,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-27,,single,1946-07-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),64 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/hb659fr5854,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-35, (b) Mimeograph, pp. 3153-3180",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,cq021pc3112,"Official Commission Transcript, Reich Cabinet Affidavits, 31 July 1946",H-1049,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-31,,single,1946-07-31,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),6 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cq021pc3112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-2, (b) Mimeograph, pp. 3181-3182",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,gf887tf7562,"Official Commission Transcript, General Staff Affidavits, 31 July 1946",H-1050,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-31,,single,1946-07-31,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),4 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/gf887tf7562,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-2, (b) Mimeograph, p. 3183",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dn554tv2695,"Official Commission Transcript, SS Affidavits, 26 July 1946",H-1051,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-26,,single,1946-07-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),89 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dn554tv2695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-49, (b) Mimeograph, pp. 3184-3220",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jd169yx6346,"Official Commission Transcript, SA Affidavits, 31 July 1946",H-1052,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-31,,single,1946-07-31,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),48 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jd169yx6346,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-28, (b) Mimeograph, pp. 3221-3239",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nc861kg2308,"Official Commission Transcript, Hans ROETTIGER, 27 July 1946",H-1053,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-27,,single,1946-07-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),24 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nc861kg2308,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-6 (in triplicate), (b) Mimeograph, pp. 3240-3244",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ym757sg2643,"Official Commission Transcript, SA Affidavits, 25 July 1946",H-1054,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-25,,single,1946-07-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),33 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ym757sg2643,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-18, (b) Mimeograph, pp. 3245-3258",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vp957mm3600,"Official Commission Transcript, SS Affidavits, 1 August 1946",H-1055,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-08-01,,single,1946-08-01,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),19 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vp957mm3600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-11, (b) Mimeograph, pp. 3260-3265",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xp145qj9695,"Official Commission Transcript, Leadership Corps Affidavits (Political Leaders), 29 July 1946",H-1056,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-07-29,,single,1946-07-29,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),46 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xp145qj9695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, pp. 1-27, (b) Mimeograph, pp. 3266-3283",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
